"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","bathrooms_text","accommodates","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
4325,0,0,0,1,1,0,16,30,0,0,0,0,1,0,0,0,0,0,1,0,0,4.60517018598809
4324,0,0,1,1,1,2,5,4,1,4.97,0,0.27,1,0,0,0,0,0,1,0,0,5.52146091786225
4324,0,0,1,1,1,1,2,30,0,4.95,0,0.14,1,0,0,0,0,1,0,0,0,4.9416424226093
4325,4,0,1,1,1,1,3,2,279,4.85,0,3.79,1,0,0,0,0,0,0,1,0,5.00394630594546
4323,0,0,1,1,1,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,5.01063529409626
4323,4,1,3,1,1,1,8,2,242,4.83,0,2.18,1,0,0,0,0,0,1,0,0,5.85793315448346
4321,3,1,1,1,1,1,2,3,190,4.88,0,1.55,0,0,1,0,0,0,1,0,0,5.16478597392351
4316,2,0,1,1,1,1,4,30,239,4.44,1,0.7,1,0,0,0,0,1,0,0,0,4.17438726989564
4316,0,0,4,1,0,1,2,30,365,4.54,0,0.2,0,0,1,0,0,1,0,0,0,5.10594547390058
4366,3,0,1,1,1,1,2,30,0,4.75,0,1.13,1,0,0,0,0,1,0,0,0,5.16478597392351
4908,3,0,3,1,1,1,3,2,2,4.76,0,0.59,0,0,1,0,0,1,0,0,0,4.39444915467244
4908,3,0,3,1,1,1,2,1,20,4.88,0,0.4,0,0,1,0,0,1,0,0,0,4.26267987704132
4316,2,0,1,1,0,1,2,30,348,4.92,0,0.48,0,0,1,0,0,0,1,0,0,5.01063529409626
4311,2,0,2,1,1,2.5,6,6,1,4.98,0,0.56,1,0,0,0,0,1,0,0,0,6.36647044773144
4311,1,0,1,1,1,1,2,7,30,4.21,0,0.24,1,0,0,0,0,1,0,0,0,4.86753445045558
4350,4,0,5,1,1,1,5,2,233,4.1,0,3.04,1,0,0,0,0,0,1,0,0,5.18738580584075
4308,3,0,2,1,1,1,6,31,240,4.65,1,1.44,1,0,0,0,0,0,1,0,0,5.52146091786225
4308,0,0,1,1,1,1,2,30,0,4.54,0,0.58,0,0,1,0,0,1,0,0,0,4.00733318523247
4307,0,0,1,1,1,2,6,30,0,4.83,0,0.05,1,0,0,0,0,1,0,0,0,5.85793315448346
4326,3,1,2,1,1,1,2,30,54,4.6,0,0.89,1,0,0,0,0,1,0,0,0,4.60517018598809
4304,2,0,2,1,1,1,2,7,254,4.47,0,1.16,0,0,1,0,1,0,0,0,0,3.85014760171006
4304,4,0,2,1,1,1,4,7,0,0,1,0,1,0,0,0,0,1,0,0,0,5.21493575760899
4303,0,0,1,1,0,1,2,30,0,5,0,0.11,1,0,0,0,0,0,1,0,0,4.36944785246702
4857,4,1,3,1,1,1.5,2,2,131,4.9,1,0.94,0,0,1,0,0,1,0,0,0,4.44265125649032
4885,4,1,2,1,1,1,2,60,1,4.86,0,0.18,1,0,0,0,0,0,1,0,0,5.48063892334199
4301,2,0,1,1,1,1,3,7,266,4.83,0,0.06,1,0,0,0,0,1,0,0,0,4.54329478227
4299,3,0,1,1,1,1,2,30,33,4.81,0,1.98,0,0,1,0,0,1,0,0,0,4.35670882668959
4297,3,0,14,1,1,2.5,9,30,364,4.96,0,0.2,1,0,0,0,0,0,1,0,0,7.82404601085629
4295,2,1,2,1,1,1,1,30,0,4.66,0,0.33,0,0,1,0,0,0,1,0,0,4.60517018598809
4294,0,0,1,1,1,1.5,4,30,0,5,0,0.09,1,0,0,0,0,0,1,0,0,6.30991827822652
4294,3,1,1,1,1,1,2,7,314,4.76,0,0.87,0,0,1,0,0,0,1,0,0,5.24174701505964
4517,4,1,3,1,1,1,6,1,158,4.94,0,0.14,1,0,0,0,0,0,1,0,0,5.91350300563827
4966,3,0,1,1,1,1,3,30,277,4.76,0,0.92,1,0,0,0,0,0,1,0,0,4.60517018598809
4289,4,1,4,1,1,1,5,2,279,4.67,0,2.48,1,0,0,0,1,0,0,0,0,5.11198778835654
4283,0,0,1,1,1,1.5,4,30,0,4.5,0,0.02,1,0,0,0,0,0,1,0,0,5.52146091786225
4282,0,0,1,1,1,1,2,30,0,4.87,1,0.49,1,0,0,0,0,0,1,0,0,5.10594547390058
4656,0,0,1,1,1,1,2,30,292,4.68,0,0.81,0,0,1,0,0,0,1,0,0,4.66343909411207
4282,0,0,1,1,1,1,2,30,0,4,0,0.01,0,0,1,0,0,0,1,0,0,5.64190707093811
4400,4,1,1,1,0,1.5,8,3,279,4.82,1,2.02,1,0,0,0,0,1,0,0,0,5.20948615284142
4281,0,0,1,1,1,1,2,30,0,4.64,0,0.79,1,0,0,0,0,1,0,0,0,4.68213122712422
4281,3,0,0,1,1,1,2,30,84,4.92,0,0.33,1,0,0,0,0,0,1,0,0,5.18738580584075
4280,0,0,1,1,1,1,2,3,0,4.77,1,0.28,1,0,0,0,0,1,0,0,0,5.16478597392351
4289,3,0,1,1,1,1,3,3,195,4.64,0,2.01,1,0,0,0,0,1,0,0,0,4.86753445045558
4277,4,0,2,1,1,1,2,5,1,4.61,1,0.27,0,0,1,0,0,0,1,0,0,4.8283137373023
4276,2,0,1,1,1,1.5,2,30,294,4.6,0,1.77,0,0,1,0,0,0,1,0,0,4.31748811353631
4274,3,0,2,1,1,1,1,1,0,4.71,0,0.62,0,0,1,0,0,1,0,0,0,3.91202300542815
4274,3,0,2,1,1,1,1,1,62,4.65,0,0.71,0,0,1,0,0,1,0,0,0,4.0943445622221
4354,2,1,2,1,1,1,2,3,152,4.93,0,1.68,0,0,1,0,0,1,0,0,0,4.65396035015752
4271,2,0,2,1,0,1,3,2,128,4.73,0,2.88,0,0,1,0,0,0,1,0,0,4.21950770517611
4271,3,0,0,1,1,1,2,7,13,4.76,0,0.73,1,0,0,0,0,0,1,0,0,5.56452040732269
4541,3,1,1,1,1,1,2,7,292,4.81,0,1.81,1,0,0,0,0,1,0,0,0,5.28826703069454
4271,0,0,1,1,1,1,2,75,277,4.87,1,0.12,0,0,0,1,0,0,0,1,0,3.91202300542815
4270,4,0,1,1,1,1,1,30,141,4.82,0,0.43,0,0,1,0,0,0,1,0,0,4.55387689160054
3652,2,0,2,1,1,1,2,30,152,4.82,0,1.01,0,0,1,0,0,0,1,0,0,4.82028156560504
4277,0,0,1,1,0,0,1,30,0,0,0,0,0,0,0,1,0,0,1,0,0,4.49980967033027
4368,2,0,2,1,0,1,2,30,5,4.44,0,0.17,1,0,0,0,0,0,1,0,0,4.8283137373023
4267,0,0,0,1,1,1,4,30,0,0,0,0.02,1,0,0,0,0,0,1,0,0,5.01063529409626
4266,4,0,1,1,1,1,4,30,306,4.84,0,1.06,1,0,0,0,0,1,0,0,0,5.24702407216049
4281,0,0,3,1,1,1,2,30,0,4.41,0,0.55,0,0,1,0,0,1,0,0,0,4.00733318523247
4263,0,0,1,1,0,1,4,30,0,5,0,0.06,1,0,0,0,0,0,1,0,0,5.24702407216049
4919,4,0,4,1,1,1,8,2,281,4.56,1,0.68,1,0,0,0,0,1,0,0,0,6.10479323241498
4261,4,0,1,1,1,1,2,3,228,4.89,0,1.08,1,0,0,0,0,1,0,0,0,5.22035582507832
4261,3,0,1,1,1,1,3,4,191,4.73,0,0.89,1,0,0,0,0,1,0,0,0,4.78749174278205
4260,0,0,1,1,0,1,2,30,0,4.75,0,0.07,1,0,0,0,0,1,0,0,0,5.05624580534831
4260,2,0,0,1,1,1,2,30,121,4.86,0,0.34,1,0,0,0,0,1,0,0,0,5.24702407216049
4259,4,0,2,1,1,1,4,14,0,4.61,0,0.99,1,0,0,0,0,1,0,0,0,4.55387689160054
4258,0,0,1,1,1,1,2,30,0,4.82,0,0.11,1,0,0,0,0,1,0,0,0,5.22035582507832
4256,3,0,6,1,1,1,4,30,165,4.58,1,0.45,1,0,0,0,0,1,0,0,0,4.26267987704132
4256,4,1,3,1,1,1,2,1,0,4.89,0,2.31,0,0,1,0,0,0,0,1,0,3.95124371858143
4340,3,0,1,1,1,1,1,30,143,5,0,0.12,0,0,1,0,0,0,1,0,0,4.48863636973214
4252,0,0,1,1,1,1.5,3,30,0,4.67,0,0.07,1,0,0,0,0,1,0,0,0,4.60517018598809
4305,4,1,2,1,1,2,2,10,267,4.98,0,0.54,0,0,1,0,0,0,1,0,0,5.39362754635236
4249,0,0,1,0,0,1,3,30,0,5,0,0.03,1,0,0,0,0,0,0,0,1,4.33073334028633
4248,4,1,3,1,1,1,2,3,21,4.74,0,1.56,0,0,1,0,0,1,0,0,0,4.44265125649032
5089,4,1,1,1,1,1,2,2,278,4.9,1,0.91,0,0,1,0,0,1,0,0,0,5.16478597392351
4245,3,0,1,1,1,1,1,30,171,4.71,0,0.29,0,0,1,0,0,0,1,0,0,4.24849524204936
4420,3,0,2,1,1,1,2,10,179,4.86,0,0.23,1,0,0,0,0,1,0,0,0,4.70048036579242
4243,3,0,1,1,1,1,1,30,33,4.75,0,0.3,0,0,1,0,0,0,1,0,0,4.44265125649032
4281,0,0,3,1,1,1,2,30,0,4.72,0,0.45,0,0,1,0,0,1,0,0,0,4.31748811353631
4241,4,0,1,1,1,1,4,30,305,4.68,1,0.97,1,0,0,0,0,1,0,0,0,5.69035945432406
4242,0,0,1,1,1,1,2,30,101,4.56,0,1.18,1,0,0,0,0,0,1,0,0,4.77912349311153
4240,3,0,1,1,1,1,2,30,0,4.79,0,0.27,1,0,0,0,0,0,1,0,0,5.12989871492307
4239,1,0,1,1,0,1,4,30,156,4.67,0,1.8,1,0,0,0,0,0,1,0,0,5.48063892334199
4238,2,0,1,1,0,1,2,30,343,4.81,0,0.16,1,0,0,0,0,1,0,0,0,5.01063529409626
4238,0,0,1,1,0,1,2,30,0,4.61,0,0.53,0,0,1,0,0,0,1,0,0,4.38202663467388
4248,4,1,3,1,1,1,2,3,33,4.84,0,1.17,0,0,1,0,0,1,0,0,0,4.31748811353631
4239,1,0,1,1,1,1,2,30,251,4.8,0,0.08,1,0,0,0,0,1,0,0,0,4.9416424226093
4235,4,0,1,1,1,1,3,6,263,4.54,1,0.68,1,0,0,0,0,0,0,0,1,4.31748811353631
4302,3,1,2,1,1,1,5,3,41,4.92,0,1.59,1,0,0,0,0,1,0,0,0,5.73009978297357
4234,4,0,2,1,1,1,2,2,37,4.57,1,0.24,0,0,1,0,0,1,0,0,0,4.49980967033027
4272,3,0,0,1,1,1,2,30,81,4.58,0,0.8,1,0,0,0,0,0,1,0,0,4.9416424226093
4627,4,1,3,1,1,1,4,30,335,4.6,0,1.98,1,0,0,0,0,1,0,0,0,4.49980967033027
4232,4,0,1,1,0,1,4,30,267,4.9,1,0.71,1,0,0,0,0,1,0,0,0,4.97673374242057
4231,0,0,1,1,0,1,2,30,0,4.63,0,0.16,1,0,0,0,0,1,0,0,0,4.60517018598809
4538,4,1,4,1,1,1,2,30,270,4.9,0,0.93,1,0,0,0,0,0,1,0,0,4.8283137373023
5018,3,0,4,1,1,1,3,30,0,4.18,0,0.24,0,0,1,0,0,0,0,1,0,4.31748811353631
4226,3,1,1,1,1,1,2,3,164,4.83,0,3.17,1,0,0,0,0,1,0,0,0,4.70048036579242
4691,4,0,2,1,1,1,2,30,138,4.16,0,0.61,1,0,0,0,0,0,1,0,0,4.31748811353631
4223,3,0,2,1,1,1,1,30,64,4.73,0,0.53,0,0,1,0,0,0,0,1,0,4.17438726989564
4222,4,0,5,1,1,1,1,3,357,4.76,1,0.58,0,0,1,0,0,0,0,1,0,4.02535169073515
4222,0,0,1,1,1,2,5,30,246,4.92,0,0.3,1,0,0,0,0,1,0,0,0,5.7037824746562
4810,1,0,2,1,1,1,3,30,284,4.88,0,0.67,0,0,1,0,0,0,1,0,0,4.70048036579242
4221,3,0,1,1,1,1,2,29,32,4.69,0,1.17,1,0,0,0,0,0,1,0,0,5.07517381523383
4221,2,1,1,1,0,1,2,30,278,4.69,0,0.84,1,0,0,0,0,0,1,0,0,5.01063529409626
4220,0,0,3,1,1,1,1,30,0,4.78,0,1.29,1,0,0,0,0,1,0,0,0,5.07517381523383
4217,3,0,1,1,1,1,1,30,301,4.86,0,0.43,1,0,0,0,0,0,0,1,0,4.31748811353631
4217,0,0,1,1,1,1,3,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.68697535633982
4217,0,0,1,1,1,1,2,30,0,5,0,0.09,1,0,0,0,0,1,0,0,0,4.17438726989564
4321,0,0,0,1,1,1,4,12,0,4.68,0,0.34,1,0,0,0,0,0,1,0,0,5.82894561761021
4213,2,0,1,1,0,1,5,2,301,4.67,0,0.41,1,0,0,0,0,1,0,0,0,4.98360662170834
4211,0,0,1,1,0,1,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,3.91202300542815
4216,4,0,4,1,1,1,2,3,124,4.68,1,0.99,0,0,1,0,1,0,0,0,0,3.71357206670431
4210,2,0,1,1,1,1,4,3,226,4.63,0,1.85,1,0,0,0,0,1,0,0,0,4.9416424226093
4209,0,0,1,1,1,1,2,1,0,4.25,0,0.04,1,0,0,0,0,0,1,0,0,4.93447393313069
4222,4,0,5,1,1,1,2,3,333,4.62,0,0.29,0,0,1,0,0,0,0,1,0,4.11087386417331
4436,4,0,27,1,1,1,4,3,168,4.74,0,0.3,1,0,0,0,0,1,0,0,0,5.45958551414416
4206,0,0,1,1,0,2,2,30,307,4.63,0,0.36,0,0,1,0,0,1,0,0,0,4.40671924726425
4205,0,0,1,1,1,1,2,4,0,4.83,0,0.08,1,0,0,0,0,0,1,0,0,5.50533153593236
4205,0,0,1,1,0,1,1,60,0,3.75,0,0.04,0,0,1,0,0,0,1,0,0,4.8283137373023
4271,2,1,1,1,1,1,2,30,76,4.78,0,0.17,1,0,0,0,0,1,0,0,0,5.01063529409626
4316,0,0,4,1,0,1,1,30,365,4.71,0,0.05,0,0,1,0,0,1,0,0,0,4.60517018598809
4204,0,0,1,1,1,1,2,30,0,4.38,0,0.41,1,0,0,0,0,0,1,0,0,4.80402104473326
4204,4,0,2,1,1,1,2,30,185,5,0,0.09,0,0,1,0,0,0,1,0,0,4.8283137373023
4204,4,0,2,1,1,2,6,30,266,0,0,0,1,0,0,0,0,0,1,0,0,5.99146454710798
4203,4,1,1,1,1,2,1,2,299,4.94,0,1.18,0,0,1,0,0,0,1,0,0,5.04342511691925
4642,0,0,0,1,1,1,1,30,0,4.8,0,0.05,0,0,1,0,0,1,0,0,0,4.00733318523247
4436,4,0,27,1,1,1,4,3,196,4.84,0,0.43,1,0,0,0,0,1,0,0,0,5.45958551414416
4436,4,0,27,1,1,1,4,3,203,4.77,0,0.25,1,0,0,0,0,1,0,0,0,5.45958551414416
4436,4,0,27,1,1,1,4,3,203,4.84,0,0.62,1,0,0,0,0,1,0,0,0,5.45958551414416
4436,4,0,27,1,1,1,4,3,202,4.74,0,0.24,1,0,0,0,0,1,0,0,0,5.45958551414416
4436,4,0,27,1,1,1,4,3,202,4.87,0,0.21,1,0,0,0,0,1,0,0,0,5.45958551414416
4436,4,0,27,1,1,1,4,3,200,4.8,0,0.37,1,0,0,0,0,1,0,0,0,5.54517744447956
4436,4,0,27,1,1,1,4,3,198,4.77,0,0.47,1,0,0,0,0,1,0,0,0,5.45958551414416
4436,4,0,27,1,1,1,4,3,193,4.86,0,0.58,1,0,0,0,0,1,0,0,0,5.45958551414416
4436,4,0,27,1,1,1,4,3,167,5,0,0.08,0,0,1,0,0,1,0,0,0,6.2709884318583
4436,4,0,27,1,1,1,4,3,191,5,0,0.03,0,0,1,0,0,1,0,0,0,5.89440283426485
4436,4,0,27,1,1,1,2,3,195,4.77,0,0.19,0,1,0,0,0,1,0,0,0,5.34710753071747
4708,2,1,4,1,1,1,3,7,4,5,0,0.1,0,0,1,0,0,1,0,0,0,4.8283137373023
4436,4,0,27,1,1,1,6,3,114,5,0,0.06,0,0,1,0,0,1,0,0,0,6.66568371778241
4197,0,0,1,1,1,0,3,1,0,4.5,0,0.02,1,0,0,0,0,1,0,0,0,4.70048036579242
4206,3,0,1,1,1,2,1,30,250,4.91,0,0.47,0,0,1,0,0,1,0,0,0,4.45434729625351
4196,4,0,1,1,1,1,4,30,309,4.51,0,1.66,1,0,0,0,0,1,0,0,0,5.08140436498446
4393,3,1,3,1,1,2,4,30,247,4.95,0,0.22,1,0,0,0,0,0,1,0,0,6.20455776256869
4517,4,1,3,1,1,1,3,30,246,4.86,0,0.29,1,0,0,0,0,1,0,0,0,5.26269018890489
4426,3,0,2,1,1,1,3,4,0,4.74,0,0.45,1,0,0,0,0,0,1,0,0,5.92692602597041
4191,0,0,1,1,1,1,3,365,0,5,0,0.09,1,0,0,0,0,0,1,0,0,5.27299955856375
4191,0,0,1,1,1,1,2,1,0,4.85,0,1.66,0,0,1,0,0,0,1,0,0,4.06044301054642
4191,4,1,4,1,1,1.5,10,2,336,4.95,0,0.37,1,0,0,0,0,0,0,0,1,5.63121178182137
4995,0,0,1,1,1,1,3,30,0,4.67,0,0.03,1,0,0,0,0,0,1,0,0,4.55387689160054
4191,2,0,4,1,0,1,2,3,303,4.93,0,0.32,1,0,0,0,0,1,0,0,0,4.90527477843843
4189,4,0,1,1,1,1,4,10,43,4.7,0,0.2,1,0,0,0,0,0,1,0,0,5.5683445037611
4188,0,0,1,1,1,1,2,7,0,4.56,0,0.09,1,0,0,0,0,0,1,0,0,4.97673374242057
4368,2,0,2,1,1,1,2,31,123,4.76,0,0.5,0,0,1,0,0,0,1,0,0,4.39444915467244
4187,0,0,1,1,1,1,2,30,0,4.95,0,0.21,0,0,1,0,0,0,1,0,0,4.55387689160054
4191,0,0,1,1,1,2,4,30,0,4.75,0,0.08,1,0,0,0,0,0,1,0,0,5.92692602597041
4381,0,0,1,1,1,1,2,30,0,4.91,0,0.19,0,0,1,0,0,0,1,0,0,4.78749174278205
4357,2,0,3,1,1,1,4,4,135,4.45,0,1.74,1,0,0,0,0,0,1,0,0,5.84354441703136
4185,3,1,2,1,1,1,4,30,1,4.65,0,0.98,1,0,0,0,0,1,0,0,0,4.65396035015752
4185,2,0,1,1,1,1,4,30,33,0,0,0.02,1,0,0,0,0,0,1,0,0,5.05624580534831
4185,1,0,1,1,1,1,2,180,365,4.96,0,0.19,1,0,0,0,0,1,0,0,0,5.22035582507832
4184,4,1,5,1,1,1,2,2,59,4.99,0,1.7,1,0,0,0,0,0,1,0,0,5.55682806169954
5064,2,0,1,1,1,1,2,30,117,5,0,0.36,0,0,1,0,0,1,0,0,0,5.01063529409626
4183,0,0,1,1,0,1,2,30,0,4.88,0,0.06,1,0,0,0,0,0,1,0,0,5.29831736654804
4182,0,0,1,1,1,1,6,30,0,4.89,0,0.09,1,0,0,0,0,0,1,0,0,6.20657592672493
4387,2,0,5,1,1,1,4,3,0,4.26,0,0.74,1,0,0,0,0,0,1,0,0,5.52146091786225
4179,0,0,0,1,1,1,1,1,0,4.96,0,0.31,0,0,1,0,0,0,0,1,0,4.00733318523247
4668,3,1,2,1,1,1,2,5,105,5,0,0.4,0,0,1,0,0,1,0,0,0,4.17438726989564
4185,0,0,1,1,0,2,4,30,0,5,0,0.01,1,0,0,0,0,1,0,0,0,5.01063529409626
4177,3,0,1,1,1,1,2,4,0,4.8,0,0.66,1,0,0,0,0,0,1,0,0,5.52146091786225
4177,4,0,1,1,1,1,1,30,256,4.84,0,0.29,1,0,0,0,0,1,0,0,0,3.91202300542815
4176,4,0,10,1,1,1,2,30,339,4.71,0,0.15,0,0,1,0,0,0,0,1,0,4.59511985013459
4176,4,1,1,1,1,1,2,2,3,4.92,0,2.38,0,0,1,0,0,0,0,1,0,4.55387689160054
4253,4,0,2,1,1,1,2,1,8,4.5,1,0.24,0,0,1,0,0,1,0,0,0,4.77068462446567
4189,4,0,2,1,0,1,2,30,363,4.79,0,2.25,0,0,1,0,0,0,0,1,0,4.55387689160054
4175,0,0,1,1,1,1,4,6,64,4.77,0,0.24,1,0,0,0,0,0,1,0,0,5.52146091786225
4183,0,0,1,1,0,1,2,365,0,4.11,0,0.15,1,0,0,0,0,0,1,0,0,4.8283137373023
4173,3,0,1,1,1,1,2,85,339,4.29,0,0.25,1,0,0,0,0,0,1,0,0,4.35670882668959
4231,3,1,2,1,1,1,2,3,328,4.78,0,0.57,1,0,0,0,0,0,1,0,0,5.98896141688986
4170,0,0,2,1,1,1,4,30,122,4.41,0,1.36,1,0,0,0,0,0,0,1,0,4.21950770517611
4169,2,0,1,1,0,1,1,15,286,5,0,0.01,1,0,0,0,0,0,1,0,0,4.55387689160054
4169,0,0,1,1,1,1,2,30,123,4.5,0,0.07,1,0,0,0,0,1,0,0,0,5.01063529409626
4175,3,1,3,1,1,1,5,30,97,4.7,0,1.87,1,0,0,0,0,1,0,0,0,4.9416424226093
4168,2,0,1,1,1,1,3,180,97,5,0,0.01,1,0,0,0,0,1,0,0,0,4.84418708645859
4717,3,1,1,1,1,2,5,3,281,4.88,0,1.09,1,0,0,0,0,1,0,0,0,6.47697236288968
4165,2,1,2,1,1,1,2,7,309,4.76,0,0.18,0,0,1,0,0,1,0,0,0,4.31748811353631
4274,0,0,1,1,1,1,2,30,0,4.73,0,0.47,1,0,0,0,0,1,0,0,0,4.60517018598809
4164,4,0,1,1,0,1,2,7,342,4.47,0,2.05,0,0,1,0,0,0,1,0,0,4.17438726989564
4164,0,0,1,1,1,2,1,30,0,3.67,0,0.02,0,0,1,0,0,0,0,1,0,3.80666248977032
4466,0,0,1,1,1,1,2,30,0,0,0,0.02,0,0,1,0,0,1,0,0,0,4.0943445622221
4240,4,1,1,1,1,1,3,30,0,4.56,0,0.21,1,0,0,0,0,1,0,0,0,5.52146091786225
4847,0,0,1,1,1,1,4,30,0,5,0,0.01,1,0,0,0,0,0,1,0,0,5.29831736654804
4158,2,0,1,1,1,0,2,5,296,4.92,0,1.49,0,0,1,0,0,0,1,0,0,4.86753445045558
4976,2,0,1,1,1,1,2,30,0,4.74,0,0.61,1,0,0,0,0,0,1,0,0,4.8283137373023
4157,3,1,1,1,0,1,6,4,270,4.82,0,2.17,0,0,1,0,0,1,0,0,0,4.90527477843843
4156,0,0,1,1,1,1,3,30,0,4.7,1,0.13,1,0,0,0,0,0,1,0,0,5.16478597392351
4152,4,1,2,1,1,1,2,3,203,4.84,0,2.38,1,0,0,0,0,1,0,0,0,4.70048036579242
4152,0,0,1,1,1,1,1,30,0,4.66,0,0.8,0,0,1,0,0,0,1,0,0,4.31748811353631
4256,3,0,6,1,1,1,6,30,150,4.11,1,0.37,1,0,0,0,0,1,0,0,0,4.30406509320417
4151,1,0,1,1,1,1,2,30,11,4.93,0,0.6,1,0,0,0,0,0,1,0,0,5.0998664278242
4150,3,0,1,1,1,1,4,31,225,4.98,0,1,1,0,0,0,0,1,0,0,0,5.61677109766657
4758,0,0,0,1,1,0.5,2,4,0,4.7,1,0.49,0,0,1,0,0,0,1,0,0,4.69134788222914
4482,0,0,1,1,1,1,2,30,0,4.53,0,0.13,1,0,0,0,0,0,1,0,0,5.23644196282995
4148,4,1,2,1,1,1,3,20,0,4.82,1,1.23,1,0,0,0,0,0,1,0,0,6.10924758276437
4302,0,0,1,1,1,1,2,30,0,5,1,0.08,1,0,0,0,0,0,1,0,0,5.51745289646471
4347,3,0,1,1,1,1,2,30,159,5,0,0.06,1,0,0,0,0,0,1,0,0,5.29330482472449
4663,2,0,2,1,1,1,3,30,276,4.83,0,0.07,1,0,0,0,0,0,1,0,0,5.05624580534831
4259,0,0,1,1,1,1,3,30,0,0,0,0,1,0,0,0,0,1,0,0,0,4.60517018598809
4144,3,0,0,1,1,1,2,90,226,4.86,0,0.93,1,0,0,0,0,0,1,0,0,5.45958551414416
4436,4,0,27,1,1,1,4,3,197,4.84,0,0.4,1,0,0,0,0,1,0,0,0,5.45958551414416
4436,4,0,27,1,1,1,4,3,204,4.8,0,0.73,1,0,0,0,0,1,0,0,0,5.54517744447956
4940,2,0,0,1,1,1,2,2,3,4.79,0,0.97,1,0,0,0,0,0,1,0,0,5.16478597392351
4436,4,0,27,1,1,1,4,3,151,4.83,0,1.05,1,0,0,0,0,1,0,0,0,5.45958551414416
4436,4,0,27,1,1,1,4,3,185,4.88,0,1.09,1,0,0,0,0,1,0,0,0,5.45958551414416
4436,4,0,27,1,1,1,4,3,199,4.92,0,0.33,1,0,0,0,0,1,0,0,0,5.45958551414416
4436,4,0,27,1,1,1,4,3,189,4.76,0,0.65,1,0,0,0,0,1,0,0,0,5.72358510195238
4183,0,0,2,1,0,1,1,30,0,4,0,0.01,0,0,1,0,0,1,0,0,0,4.14313472639153
4368,4,0,3,1,0,1,2,30,75,4.94,0,0.47,1,0,0,0,0,0,1,0,0,5.7037824746562
4140,2,0,2,1,1,0.5,1,30,0,4.79,0,0.59,0,0,1,0,0,0,0,1,0,4.07753744390572
4139,2,0,4,1,1,1,3,7,97,4.5,0,0.17,0,0,1,0,0,1,0,0,0,4.00733318523247
4135,2,0,3,1,0,1,2,30,306,4.58,0,0.34,0,0,1,0,0,1,0,0,0,4.00733318523247
4602,0,0,2,1,1,1,2,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.78749174278205
4225,4,1,4,1,0,2,7,30,334,4.53,0,1.21,1,0,0,0,0,1,0,0,0,4.55387689160054
4208,0,0,1,1,1,1,1,30,0,4.68,1,0.41,0,0,1,0,0,1,0,0,0,3.80666248977032
4130,4,0,1,1,1,1,2,30,197,4.87,1,1.31,0,0,1,0,0,1,0,0,0,4.31748811353631
4129,3,0,12,1,1,1,9,30,221,4.6,0,0.06,1,0,0,0,0,0,1,0,0,5.97888576490112
4129,3,0,12,1,1,1,9,30,240,3.8,1,0.06,1,0,0,0,0,0,1,0,0,5.29831736654804
4129,3,0,12,1,1,1,9,30,257,4.5,0,0.04,1,0,0,0,0,0,1,0,0,5.97888576490112
4168,3,0,2,1,1,1,1,30,232,5,0,0.07,0,0,1,0,0,0,1,0,0,4.0943445622221
4129,3,0,12,1,1,1,10,30,269,4.5,0,0.06,1,0,0,0,0,0,1,0,0,5.41610040220442
4126,4,1,1,1,1,1,4,4,216,4.81,1,2.38,1,0,0,0,0,1,0,0,0,5.31320597904179
4129,3,0,12,1,1,1,9,30,257,4.5,0,0.07,1,0,0,0,0,0,1,0,0,5.97888576490112
4124,0,0,1,1,1,1,4,30,0,4.6,0,1.06,0,0,1,0,0,1,0,0,0,4.20469261939097
4119,3,1,1,1,1,1,2,2,183,4.92,0,0.41,0,0,1,0,0,1,0,0,0,4.66343909411207
4119,0,0,2,1,0,1,4,30,358,0,1,0,0,0,1,0,0,0,1,0,0,5.00394630594546
4700,2,0,1,1,1,1,1,30,363,4.65,0,0.88,0,0,1,0,0,0,0,1,0,4.40671924726425
4117,0,0,1,1,1,1,1,2,32,4.86,0,0.62,0,0,1,0,0,1,0,0,0,4.66343909411207
4114,4,0,1,1,1,1,2,4,234,4.75,0,1.23,0,0,1,0,0,0,1,0,0,4.59511985013459
4111,3,1,1,1,1,1,1,3,208,4.95,0,0.57,0,0,1,0,0,0,1,0,0,4.70048036579242
4110,4,0,1,1,1,1,3,5,181,4.78,0,0.61,1,0,0,0,0,1,0,0,0,4.70048036579242
4227,3,0,0,1,0,1,5,3,277,4.86,0,1,1,0,0,0,0,0,0,1,0,4.70048036579242
4108,4,0,0,1,1,1,3,30,215,5,0,0.22,1,0,0,0,0,0,1,0,0,4.90527477843843
4189,0,0,1,1,1,1,4,30,0,4.68,0,0.37,1,0,0,0,0,1,0,0,0,5.44673737166631
